"submission_id","post_id","participant_id","severity","confidence","in_group","honey","copied","time_taken","created_at"
"68dad2f93fadf462d267e3b0","1g8equ0","63653f82b4f4413845936b75","3","high","true","false","false","14","2025-09-29 19:16:48.621892+00"
"68dad2f93fadf462d267e3b0","s66qx3","63653f82b4f4413845936b75","3","low","true","false","false","121","2025-09-29 19:16:48.628466+00"
"68dad2f93fadf462d267e3b0","faice6","63653f82b4f4413845936b75","2","low","true","false","false","14","2025-09-29 19:16:48.632342+00"
"68dad2f93fadf462d267e3b0","1cejegv","63653f82b4f4413845936b75","2","low","true","false","false","38","2025-09-29 19:16:48.635364+00"
"68dad2f93fadf462d267e3b0","p0bh0l","63653f82b4f4413845936b75","0","high","true","false","false","29","2025-09-29 19:16:48.638597+00"
"68dad2f93fadf462d267e3b0","12p5ucx","63653f82b4f4413845936b75","1","high","true","false","false","17","2025-09-29 19:16:48.64053+00"
"68dad2f93fadf462d267e3b0","o6it77","63653f82b4f4413845936b75","2","low","true","false","false","20","2025-09-29 19:16:48.645141+00"
"68dad35f778cf876bbfdee0c","yvxz1i","66293da691cec8862619b1dc","2","high","true","false","false","34","2025-09-29 19:22:08.227236+00"
"68dad35f778cf876bbfdee0c","sps84z","66293da691cec8862619b1dc","3","high","true","true","false","15","2025-09-29 19:22:08.240293+00"
"68dad35f778cf876bbfdee0c","9gjjrz","66293da691cec8862619b1dc","2","high","true","false","false","54","2025-09-29 19:22:08.257554+00"
"68dad4374ef0045e323d88e6","19e6fnn","5c55faafb571e7000119e576","4","high","true","false","false","193","2025-09-29 19:24:19.334318+00"
"68dad4374ef0045e323d88e6","94fypq","5c55faafb571e7000119e576","4","high","true","true","false","21","2025-09-29 19:24:19.346231+00"
"68d94f3f1ad89b7c5a4ea850","bmnzvp","60c80c19de11452191e78dd5","0","high","false","false","false","50","2025-09-28 15:41:37.453167+00"
"68d94f3f1ad89b7c5a4ea850","cciv7z","60c80c19de11452191e78dd5","3","high","false","true","false","108","2025-09-28 15:41:37.460785+00"
"68dad2f93fadf462d267e3b0","94fypq","63653f82b4f4413845936b75","4","high","true","true","false","49","2025-09-29 19:16:48.615886+00"
"68dad2f93fadf462d267e3b0","ia3zkw","63653f82b4f4413845936b75","0","low","true","false","false","52","2025-09-29 19:16:48.624223+00"
"68dad2f93fadf462d267e3b0","18zwf1j","63653f82b4f4413845936b75","0","high","true","false","false","38","2025-09-29 19:16:48.631931+00"
"68dad2f93fadf462d267e3b0","1dv4ug5","63653f82b4f4413845936b75","4","high","true","false","false","111","2025-09-29 19:16:48.634724+00"
"68dad2f93fadf462d267e3b0","1f0nccy","63653f82b4f4413845936b75","2","high","true","false","false","22","2025-09-29 19:16:48.63876+00"
"68dad2f93fadf462d267e3b0","1gewdvz","63653f82b4f4413845936b75","1","low","true","false","false","37","2025-09-29 19:16:48.643643+00"
"68dad35f778cf876bbfdee0c","1ehesb3","66293da691cec8862619b1dc","0","high","true","false","false","9","2025-09-29 19:22:08.221966+00"
"68dad35f778cf876bbfdee0c","hr1sjd","66293da691cec8862619b1dc","2","low","true","false","false","31","2025-09-29 19:22:08.230415+00"
"68dad35f778cf876bbfdee0c","1fg6xlw","66293da691cec8862619b1dc","1","high","true","false","false","30","2025-09-29 19:22:08.242279+00"
"68dad35f778cf876bbfdee0c","cj8xpa","66293da691cec8862619b1dc","0","high","true","false","false","25","2025-09-29 19:22:08.255027+00"
"68dad4374ef0045e323d88e6","1answow","5c55faafb571e7000119e576","2","high","true","false","false","6","2025-09-29 19:24:19.334488+00"
"68dad4374ef0045e323d88e6","1g8equ0","5c55faafb571e7000119e576","4","high","true","false","false","13","2025-09-29 19:24:19.34674+00"
"68d94f3f1ad89b7c5a4ea850","tju872","60c80c19de11452191e78dd5","2","high","false","false","false","55","2025-09-28 15:41:37.454035+00"
"68d94f3f1ad89b7c5a4ea850","1fkownf","60c80c19de11452191e78dd5","2","high","false","false","false","49","2025-09-28 15:41:37.460592+00"
"68dad2f93fadf462d267e3b0","1cadx7i","63653f82b4f4413845936b75","0","high","true","false","false","25","2025-09-29 19:16:48.633854+00"
"68dad2f93fadf462d267e3b0","sps84z","63653f82b4f4413845936b75","3","high","true","true","false","24","2025-09-29 19:16:48.641062+00"
"68dad35f778cf876bbfdee0c","94nni3","66293da691cec8862619b1dc","0","high","true","false","false","46","2025-09-29 19:22:08.222926+00"
"68dad35f778cf876bbfdee0c","ftpa3m","66293da691cec8862619b1dc","2","high","true","false","false","38","2025-09-29 19:22:08.23937+00"
"68dad35f778cf876bbfdee0c","17wcczy","66293da691cec8862619b1dc","1","high","true","false","false","124","2025-09-29 19:22:08.25444+00"
"68dad4374ef0045e323d88e6","1h1pwm1","5c55faafb571e7000119e576","2","high","true","false","false","14","2025-09-29 19:24:19.33345+00"
"68dad4374ef0045e323d88e6","cudyq8","5c55faafb571e7000119e576","0","high","true","false","false","29","2025-09-29 19:24:19.340545+00"
"68dad4374ef0045e323d88e6","19be3i6","5c55faafb571e7000119e576","0","high","true","false","false","13","2025-09-29 19:24:19.353204+00"
"68d94f3f1ad89b7c5a4ea850","18m8ueu","60c80c19de11452191e78dd5","0","low","false","false","false","41","2025-09-28 15:41:37.454526+00"
"68dad2f93fadf462d267e3b0","ka1r7j","63653f82b4f4413845936b75","0","low","true","false","false","17","2025-09-29 19:16:48.647789+00"
"68dad35f778cf876bbfdee0c","11moyty","66293da691cec8862619b1dc","3","high","true","false","false","29","2025-09-29 19:22:08.222641+00"
"68dad35f778cf876bbfdee0c","inccw7","66293da691cec8862619b1dc","3","high","true","false","false","26","2025-09-29 19:22:08.22933+00"
"68dad35f778cf876bbfdee0c","12lutug","66293da691cec8862619b1dc","1","high","true","false","false","38","2025-09-29 19:22:08.240513+00"
"68dad4374ef0045e323d88e6","1fg6xlw","5c55faafb571e7000119e576","4","high","true","false","false","22","2025-09-29 19:24:19.324588+00"
"68dad4374ef0045e323d88e6","1dd9yoy","5c55faafb571e7000119e576","4","high","true","false","false","14","2025-09-29 19:24:19.331881+00"
"68dad4374ef0045e323d88e6","sps84z","5c55faafb571e7000119e576","3","high","true","true","false","29","2025-09-29 19:24:19.339255+00"
"68dad4374ef0045e323d88e6","18m8ueu","5c55faafb571e7000119e576","0","high","true","false","false","12","2025-09-29 19:24:19.354236+00"
"68d94f3f1ad89b7c5a4ea850","1aunkkb","60c80c19de11452191e78dd5","4","high","false","false","false","21","2025-09-28 15:41:37.453032+00"
"68d94f3f1ad89b7c5a4ea850","6agc96","60c80c19de11452191e78dd5","4","high","false","false","false","60","2025-09-28 15:41:37.445931+00"
"68d94f3f1ad89b7c5a4ea850","1dn63xq","60c80c19de11452191e78dd5","0","high","false","false","false","52","2025-09-28 15:41:37.456862+00"
"68d94f3f1ad89b7c5a4ea850","hnck1m","60c80c19de11452191e78dd5","2","low","false","false","false","48","2025-09-28 15:41:37.460291+00"
"68d958be9f07b4827a89abbc","7dsm7e","5dcf4136cf8e7e086ea019e4","1","low","false","false","false","96","2025-09-28 17:07:42.272527+00"
"68d958be9f07b4827a89abbc","1056jpt","5dcf4136cf8e7e086ea019e4","3","high","false","false","false","31","2025-09-28 17:07:42.269075+00"
"68d958be9f07b4827a89abbc","17ylk69","5dcf4136cf8e7e086ea019e4","2","low","false","false","false","29","2025-09-28 17:07:42.313193+00"
"68d958be9f07b4827a89abbc","rqn9sj","5dcf4136cf8e7e086ea019e4","3","low","false","false","false","77","2025-09-28 17:07:42.242477+00"
"68d958be9f07b4827a89abbc","pk9vsf","5dcf4136cf8e7e086ea019e4","3","high","false","false","false","81","2025-09-28 17:07:42.25597+00"
